shift_id,work_center,shift_code,shift_start_ts,shift_end_ts,wo_no,units_started,units_completed,downtime_min,operator_badge
2026-04-27-C,WC-03,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100004,56,55,45,OP-1010
2026-04-27-C,WC-04,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100013,63,61,28,OP-1033
2026-04-27-C,WC-05,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100013,60,59,13,OP-1012
2026-04-27-C,WC-06,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100013,60,57,2,OP-1017
2026-04-27-C,WC-07,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100022,57,57,0,OP-1023
2026-04-27-C,WC-08,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100022,58,59,43,OP-1005
2026-04-27-C,WC-09,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100022,59,56,0,OP-1035
2026-04-28-A,WC-01,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100004,37,35,6,OP-1013
2026-04-28-A,WC-02,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100004,65,63,25,OP-1032
2026-04-28-A,WC-03,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100004,52,51,19,OP-1014
2026-04-28-A,WC-04,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100013,68,67,44,OP-1002
2026-04-28-A,WC-05,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100013,72,70,12,OP-1007
2026-04-28-A,WC-06,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100013,49,47,9,OP-1032
2026-04-28-A,WC-07,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100022,45,45,8,OP-1033
2026-04-28-A,WC-08,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100022,65,62,28,OP-1009
2026-04-28-A,WC-09,A,2026-04-28 06:00:00,2026-04-28 14:00:00,100022,72,72,5,OP-1036
2026-04-28-B,WC-01,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100004,64,63,26,OP-1025
2026-04-28-B,WC-02,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100004,50,48,5,OP-1031
2026-04-28-B,WC-03,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100004,57,57,40,OP-1009
2026-04-28-B,WC-04,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100013,59,58,24,OP-1037
2026-04-28-B,WC-05,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100013,65,64,10,OP-1009
2026-04-28-B,WC-06,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100013,53,53,7,OP-1022
2026-04-28-B,WC-07,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100022,60,57,11,OP-1012
2026-04-28-B,WC-08,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100022,57,55,1,OP-1005
2026-04-28-B,WC-09,B,2026-04-28 14:00:00,2026-04-28 22:00:00,100022,64,64,4,OP-1022
2026-04-28-C,WC-01,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100004,71,70,14,OP-1035
2026-04-28-C,WC-02,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100004,70,67,35,OP-1031
2026-04-28-C,WC-03,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100004,61,59,14,OP-1017
2026-04-28-C,WC-04,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100013,56,54,29,OP-1001
2026-04-28-C,WC-05,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100013,54,53,22,OP-1021
2026-04-28-C,WC-06,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100013,56,53,15,OP-1011
2026-04-28-C,WC-07,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100022,77,74,16,OP-1002
2026-04-28-C,WC-08,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100022,51,50,13,OP-1005
2026-04-28-C,WC-09,C,2026-04-28 22:00:00,2026-04-29 06:00:00,100022,49,49,11,OP-1032
2026-04-29-A,WC-01,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100005,74,73,26,OP-1026
2026-04-29-A,WC-02,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100005,54,54,14,OP-1002
2026-04-29-A,WC-03,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100005,60,59,44,OP-1011
2026-04-29-A,WC-04,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100014,49,48,20,OP-1032
2026-04-29-A,WC-05,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100014,56,57,25,OP-1034
2026-04-29-A,WC-06,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100014,64,62,14,OP-1001
2026-04-29-A,WC-07,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100023,63,61,7,OP-1000
2026-04-29-A,WC-08,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100023,56,55,19,OP-1026
2026-04-29-A,WC-09,A,2026-04-29 06:00:00,2026-04-29 14:00:00,100023,50,49,41,OP-1014
2026-04-29-B,WC-01,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100005,64,62,4,OP-1033
2026-04-29-B,WC-02,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100005,74,75,1,OP-1005
2026-04-29-B,WC-03,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100005,60,60,12,OP-1005
2026-04-29-B,WC-04,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100014,53,52,31,OP-1034
2026-04-29-B,WC-05,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100014,67,66,10,OP-1024
2026-04-29-B,WC-06,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100014,58,57,45,OP-1021
2026-04-29-B,WC-07,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100023,65,66,10,OP-1021
2026-04-29-B,WC-08,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100023,55,56,43,OP-1031
2026-04-29-B,WC-09,B,2026-04-29 14:00:00,2026-04-29 22:00:00,100023,68,67,9,OP-1017
2026-04-29-C,WC-01,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100005,58,59,17,OP-1039
2026-04-29-C,WC-02,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100005,62,60,41,OP-1003
2026-04-29-C,WC-03,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100005,49,49,44,OP-1036
2026-04-29-C,WC-04,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100014,63,63,42,OP-1010
2026-04-29-C,WC-05,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100014,59,57,1,OP-1005
2026-04-29-C,WC-06,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100014,73,72,3,OP-1017
2026-04-29-C,WC-07,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100023,46,46,3,OP-1002
2026-04-29-C,WC-08,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100023,57,54,24,OP-1033
2026-04-29-C,WC-09,C,2026-04-29 22:00:00,2026-04-30 06:00:00,100023,67,68,8,OP-1011
2026-04-30-A,WC-01,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100005,58,58,37,OP-1014
2026-04-30-A,WC-02,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100005,71,69,25,OP-1012
2026-04-30-A,WC-03,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100005,46,44,43,OP-1027
2026-04-30-A,WC-04,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100014,63,60,15,OP-1015
2026-04-30-A,WC-05,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100014,48,47,29,OP-1014
2026-04-30-A,WC-06,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100014,52,51,4,OP-1028
2026-04-30-A,WC-07,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100023,47,45,24,OP-1037
2026-04-30-A,WC-08,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100023,68,65,25,OP-1016
2026-04-30-A,WC-09,A,2026-04-30 06:00:00,2026-04-30 14:00:00,100023,59,58,41,OP-1030
2026-04-30-B,WC-01,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100005,74,72,4,OP-1037
2026-04-30-B,WC-02,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100005,52,51,4,OP-1033
2026-04-30-B,WC-03,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100005,55,55,16,OP-1027
2026-04-30-B,WC-04,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100014,75,75,8,OP-1029
2026-04-30-B,WC-05,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100014,51,51,25,OP-1035
2026-04-30-B,WC-06,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100014,71,71,39,OP-1027
2026-04-30-B,WC-07,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100023,71,69,17,OP-1021
2026-04-30-B,WC-08,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100023,60,60,37,OP-1010
2026-04-30-B,WC-09,B,2026-04-30 14:00:00,2026-04-30 22:00:00,100023,45,44,18,OP-1014
2026-04-30-C,WC-01,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100005,46,43,9,OP-1015
2026-04-30-C,WC-02,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100005,50,49,33,OP-1001
2026-04-30-C,WC-03,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100005,55,54,4,OP-1014
2026-04-30-C,WC-04,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100014,66,65,9,OP-1013
2026-04-30-C,WC-05,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100014,46,43,31,OP-1037
2026-04-30-C,WC-06,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100014,71,70,34,OP-1020
2026-04-30-C,WC-07,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100023,49,48,2,OP-1019
2026-04-30-C,WC-08,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100023,71,69,35,OP-1004
2026-04-30-C,WC-09,C,2026-04-30 22:00:00,2026-05-01 06:00:00,100023,60,58,21,OP-1006
2026-05-01-A,WC-01,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100005,59,58,26,OP-1000
2026-05-01-A,WC-02,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100005,54,52,2,OP-1005
2026-05-01-A,WC-03,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100005,51,50,16,OP-1006
2026-05-01-A,WC-04,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100014,60,59,32,OP-1037
2026-05-01-A,WC-05,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100014,60,60,33,OP-1028
2026-05-01-A,WC-06,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100014,68,68,18,OP-1019
2026-05-01-A,WC-07,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100023,58,59,7,OP-1009
2026-05-01-A,WC-08,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100023,53,52,35,OP-1039
2026-05-01-A,WC-09,A,2026-05-01 06:00:00,2026-05-01 14:00:00,100023,54,53,32,OP-1014
2026-05-01-B,WC-01,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100005,59,60,7,OP-1014
2026-05-01-B,WC-02,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100005,77,77,2,OP-1030
2026-05-01-B,WC-03,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100005,54,53,45,OP-1000
2026-05-01-B,WC-04,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100014,54,53,19,OP-1009
2026-05-01-B,WC-05,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100014,65,63,20,OP-1009
2026-05-01-B,WC-06,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100014,67,67,39,OP-1018
2026-05-01-B,WC-07,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100023,85,83,41,OP-1015
2026-05-01-B,WC-08,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100023,54,54,26,OP-1006
2026-05-01-B,WC-09,B,2026-05-01 14:00:00,2026-05-01 22:00:00,100023,56,55,11,OP-1034
2026-05-01-C,WC-01,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100005,48,47,26,OP-1012
2026-05-01-C,WC-02,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100005,65,64,32,OP-1039
2026-05-01-C,WC-03,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100005,55,53,5,OP-1031
2026-05-01-C,WC-04,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100014,69,69,23,OP-1021
2026-05-01-C,WC-05,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100014,67,67,22,OP-1035
2026-05-01-C,WC-06,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100014,57,56,5,OP-1013
2026-05-01-C,WC-07,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100023,62,61,0,OP-1031
2026-05-01-C,WC-08,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100023,56,55,27,OP-1018
2026-05-01-C,WC-09,C,2026-05-01 22:00:00,2026-05-02 06:00:00,100023,65,63,9,OP-1008
2026-05-02-A,WC-01,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100005,53,51,28,OP-1001
2026-05-02-A,WC-02,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100005,55,54,10,OP-1006
2026-05-02-A,WC-03,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100005,51,50,18,OP-1007
2026-05-02-A,WC-04,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100014,61,61,30,OP-1022
2026-05-02-A,WC-05,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100014,63,62,0,OP-1016
2026-05-02-A,WC-06,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100014,74,72,9,OP-1005
2026-05-02-A,WC-07,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100023,50,49,29,OP-1011
2026-05-02-A,WC-08,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100023,72,70,14,OP-1032
2026-05-02-A,WC-09,A,2026-05-02 06:00:00,2026-05-02 14:00:00,100023,56,56,25,OP-1005
2026-05-02-B,WC-01,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100005,55,55,21,OP-1016
2026-05-02-B,WC-02,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100005,57,55,39,OP-1021
2026-05-02-B,WC-03,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100005,48,47,29,OP-1007
2026-05-02-B,WC-04,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100014,62,61,7,OP-1027
2026-05-02-B,WC-05,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100014,48,49,21,OP-1034
2026-05-02-B,WC-06,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100014,52,49,31,OP-1003
2026-05-02-B,WC-07,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100023,82,82,4,OP-1007
2026-05-02-B,WC-08,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100023,50,48,31,OP-1010
2026-05-02-B,WC-09,B,2026-05-02 14:00:00,2026-05-02 22:00:00,100023,62,61,24,OP-1036
2026-05-02-C,WC-01,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100005,75,74,18,OP-1026
2026-05-02-C,WC-02,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100005,44,45,18,OP-1017
2026-05-02-C,WC-03,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100005,57,54,25,OP-1027
2026-05-02-C,WC-04,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100014,83,80,12,OP-1015
2026-05-02-C,WC-05,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100014,76,77,3,OP-1037
2026-05-02-C,WC-06,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100014,60,58,7,OP-1008
2026-05-02-C,WC-07,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100023,59,60,42,OP-1028
2026-05-02-C,WC-08,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100023,65,64,22,OP-1037
2026-05-02-C,WC-09,C,2026-05-02 22:00:00,2026-05-03 06:00:00,100023,64,61,41,OP-1010
2026-05-03-A,WC-01,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100005,69,69,16,OP-1034
2026-05-03-A,WC-02,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100005,57,56,28,OP-1034
2026-05-03-A,WC-03,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100005,72,69,10,OP-1019
2026-05-03-A,WC-04,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100014,66,66,37,OP-1012
2026-05-03-A,WC-05,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100014,64,63,37,OP-1013
2026-05-03-A,WC-06,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100014,55,52,23,OP-1015
2026-05-03-A,WC-07,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100023,69,67,1,OP-1013
2026-05-03-A,WC-08,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100023,53,51,27,OP-1017
2026-05-03-A,WC-09,A,2026-05-03 06:00:00,2026-05-03 14:00:00,100023,57,56,21,OP-1000
2026-05-03-B,WC-01,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100005,50,50,31,OP-1027
2026-05-03-B,WC-02,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100005,60,59,29,OP-1038
2026-05-03-B,WC-03,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100005,58,57,3,OP-1035
2026-05-03-B,WC-04,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100014,65,64,0,OP-1010
2026-05-03-B,WC-05,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100014,58,58,8,OP-1031
2026-05-03-B,WC-06,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100014,55,54,4,OP-1029
2026-05-03-B,WC-07,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100023,69,67,25,OP-1039
2026-05-03-B,WC-08,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100023,45,45,12,OP-1026
2026-05-03-B,WC-09,B,2026-05-03 14:00:00,2026-05-03 22:00:00,100023,67,65,17,OP-1021
2026-05-03-C,WC-01,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100005,74,73,44,OP-1021
2026-05-03-C,WC-02,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100005,50,50,18,OP-1022
2026-05-03-C,WC-03,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100005,54,53,6,OP-1031
2026-05-03-C,WC-04,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100014,67,64,24,OP-1008
2026-05-03-C,WC-05,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100014,65,64,10,OP-1034
2026-05-03-C,WC-06,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100014,50,47,3,OP-1019
2026-05-03-C,WC-07,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100023,57,56,14,OP-1037
2026-05-03-C,WC-08,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100023,53,52,42,OP-1031
2026-05-03-C,WC-09,C,2026-05-03 22:00:00,2026-05-04 06:00:00,100023,74,72,31,OP-1024
2026-05-04-A,WC-01,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100005,73,72,32,OP-1024
2026-05-04-A,WC-02,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100005,52,50,4,OP-1003
2026-05-04-A,WC-03,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100005,57,58,36,OP-1015
2026-05-04-A,WC-04,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100014,59,59,31,OP-1028
2026-05-04-A,WC-05,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100014,65,63,13,OP-1013
2026-05-04-A,WC-06,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100014,65,63,19,OP-1021
2026-05-04-A,WC-07,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100023,60,58,5,OP-1013
2026-05-04-A,WC-08,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100023,55,55,20,OP-1004
2026-05-04-A,WC-09,A,2026-05-04 06:00:00,2026-05-04 14:00:00,100023,53,53,21,OP-1002
2026-05-04-B,WC-01,B,2026-05-04 14:00:00,2026-05-04 22:00:00,100005,68,68,44,OP-1023
2026-05-04-B,WC-02,B,2026-05-04 14:00:00,2026-05-04 22:00:00,100005,49,48,13,OP-1036
2026-05-04-B,WC-03,B,2026-05-04 14:00:00,2026-05-04 22:00:00,100005,59,56,4,OP-1003
2026-05-04-B,WC-04,B,2026-05-04 14:00:00,2026-05-04 22:00:00,100014,73,71,23,OP-1033
2026-05-04-B,WC-05,B,2026-05-04 14:00:00,2026-05-04 22:00:00,100014,49,50,14,OP-1035
2026-05-04-B,WC-07,B,2026-05-04 14:00:00,2026-05-04 22:00:00,100023,66,64,43,OP-1036
2026-05-04-B,WC-08,B,2026-05-04 14:00:00,2026-05-04 22:00:00,100023,60,60,45,OP-1004
2026-05-04-B,WC-09,B,2026-05-04 14:00:00,2026-05-04 22:00:00,100023,48,47,6,OP-1013
2026-05-04-C,WC-01,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100005,57,55,35,OP-1000
2026-05-04-C,WC-02,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100005,59,56,28,OP-1025
2026-05-04-C,WC-03,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100005,62,60,1,OP-1023
2026-05-04-C,WC-04,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100014,51,50,34,OP-1035
2026-05-04-C,WC-05,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100014,60,58,20,OP-1010
2026-05-04-C,WC-06,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100014,63,62,40,OP-1018
2026-05-04-C,WC-07,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100023,59,58,7,OP-1012
2026-05-04-C,WC-08,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100023,56,56,45,OP-1014
2026-05-04-C,WC-09,C,2026-05-04 22:00:00,2026-05-05 06:00:00,100023,61,60,44,OP-1012
2026-05-05-A,WC-01,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100005,59,59,42,OP-1032
2026-05-05-A,WC-02,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100005,62,62,8,OP-1034
2026-05-05-A,WC-03,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100005,54,54,3,OP-1027
2026-05-05-A,WC-04,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100014,66,66,25,OP-1021
2026-05-05-A,WC-05,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100014,63,62,36,OP-1039
2026-05-05-A,WC-06,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100014,62,62,21,OP-1002
2026-05-05-A,WC-07,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100023,44,44,24,OP-1030
2026-05-05-A,WC-08,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100023,68,66,20,OP-1039
2026-05-05-A,WC-09,A,2026-05-05 06:00:00,2026-05-05 14:00:00,100023,49,46,32,OP-1002
2026-05-05-B,WC-01,B,2026-05-05 14:00:00,2026-05-05 22:00:00,100005,46,45,40,OP-1026
2026-05-05-B,WC-02,B,2026-05-05 14:00:00,2026-05-05 22:00:00,100005,66,64,43,OP-1004
2026-05-05-B,WC-03,B,2026-05-05 14:00:00,2026-05-05 22:00:00,100005,70,70,15,OP-1022
2026-05-05-B,WC-04,B,2026-05-05 14:00:00,2026-05-05 22:00:00,100014,65,63,13,OP-1020
2026-05-05-B,WC-05,B,2026-05-05 14:00:00,2026-05-05 22:00:00,100014,71,70,29,OP-1032
2026-05-05-B,WC-07,B,2026-05-05 14:00:00,2026-05-05 22:00:00,100023,56,53,44,OP-1026
2026-05-05-B,WC-08,B,2026-05-05 14:00:00,2026-05-05 22:00:00,100023,70,69,6,OP-1033
2026-05-05-B,WC-09,B,2026-05-05 14:00:00,2026-05-05 22:00:00,100023,59,56,44,OP-1026
2026-05-05-C,WC-01,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100005,59,59,13,OP-1010
2026-05-05-C,WC-02,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100005,42,41,3,OP-1039
2026-05-05-C,WC-03,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100005,55,54,29,OP-1016
2026-05-05-C,WC-04,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100014,67,66,21,OP-1035
2026-05-05-C,WC-05,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100014,44,43,33,OP-1016
2026-05-05-C,WC-06,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100014,52,51,43,OP-1020
2026-05-05-C,WC-07,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100023,41,40,4,OP-1020
2026-05-05-C,WC-08,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100023,65,63,10,OP-1017
2026-05-05-C,WC-09,C,2026-05-05 22:00:00,2026-05-06 06:00:00,100023,49,49,42,OP-1011
2026-05-06-A,WC-01,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100006,59,59,18,OP-1029
2026-05-06-A,WC-02,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100006,50,49,37,OP-1009
2026-05-06-A,WC-03,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100006,62,62,16,OP-1039
2026-05-06-A,WC-04,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100015,63,61,42,OP-1036
2026-05-06-A,WC-05,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100015,65,64,14,OP-1010
2026-05-06-A,WC-06,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100015,54,53,4,OP-1029
2026-05-06-A,WC-07,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100024,58,57,2,OP-1036
2026-05-06-A,WC-08,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100024,63,62,32,OP-1018
2026-05-06-A,WC-09,A,2026-05-06 06:00:00,2026-05-06 14:00:00,100024,50,50,27,OP-1001
2026-05-06-B,WC-01,B,2026-05-06 14:00:00,2026-05-06 22:00:00,100006,71,71,37,OP-1017
2026-05-06-B,WC-02,B,2026-05-06 14:00:00,2026-05-06 22:00:00,100006,56,56,1,OP-1009
2026-05-06-B,WC-03,B,2026-05-06 14:00:00,2026-05-06 22:00:00,100006,46,45,14,OP-1032
2026-05-06-B,WC-04,B,2026-05-06 14:00:00,2026-05-06 22:00:00,100015,72,70,22,OP-1034
2026-05-06-B,WC-05,B,2026-05-06 14:00:00,2026-05-06 22:00:00,100015,43,14,36,OP-1026
2026-05-06-B,WC-07,B,2026-05-06 14:00:00,2026-05-06 22:00:00,100024,48,47,23,OP-1027
2026-05-06-B,WC-08,B,2026-05-06 14:00:00,2026-05-06 22:00:00,100024,73,70,12,OP-1028
2026-05-06-B,WC-09,B,2026-05-06 14:00:00,2026-05-06 22:00:00,100024,56,53,6,OP-1017
2026-05-06-C,WC-01,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100006,56,55,40,OP-1014
2026-05-06-C,WC-02,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100006,59,58,29,OP-1010
2026-05-06-C,WC-03,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100006,69,68,45,OP-1019
2026-05-06-C,WC-04,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100015,71,69,18,OP-1022
2026-05-06-C,WC-05,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100015,52,51,4,OP-1001
2026-05-06-C,WC-06,C,2026-05-06 22:00:00,2026-05-07 06:00:00,100015,69,67,44,OP-1006
