station_id,prod_day,shift_code,shift_id,work_order_no,inspection_events,mes_units_completed,qty_variance_pct,shift_present,variance_flag,downtime_min
S6,2026-05-05,C,2026-05-05-C,WO-100014,51,51,0.0,True,False,43
S6,2026-05-06,A,2026-05-06-A,WO-100015,54,53,-1.852,True,False,4
S6,2026-05-06,B,2026-05-06-B,,49,,,False,False,
S6,2026-05-06,C,2026-05-06-C,WO-100015,67,67,0.0,True,False,44
S6,2026-05-07,A,2026-05-07-A,WO-100015,57,56,-1.754,True,False,10
S6,2026-05-07,B,2026-05-07-B,WO-100015,79,78,-1.266,True,False,8
S6,2026-05-07,C,2026-05-07-C,WO-100015,65,65,0.0,True,False,33
S6,2026-05-08,A,2026-05-08-A,WO-100015,67,67,0.0,True,False,27
S6,2026-05-08,B,2026-05-08-B,WO-100015,68,68,0.0,True,False,9
S6,2026-05-08,C,2026-05-08-C,WO-100015,52,51,-1.923,True,False,14
S6,2026-05-09,A,2026-05-09-A,WO-100015,62,62,0.0,True,False,30
S6,2026-05-09,B,2026-05-09-B,WO-100015,63,64,1.587,True,False,18
S6,2026-05-09,C,2026-05-09-C,WO-100015,66,67,1.515,True,False,22
S6,2026-05-10,A,2026-05-10-A,WO-100015,68,69,1.471,True,False,34
S6,2026-05-10,B,2026-05-10-B,WO-100015,67,68,1.493,True,False,19
S6,2026-05-10,C,2026-05-10-C,WO-100015,42,43,2.381,True,False,38
S6,2026-05-11,A,2026-05-11-A,WO-100015,58,58,0.0,True,False,28
S6,2026-05-11,B,2026-05-11-B,WO-100015,49,50,2.041,True,False,6
S6,2026-05-11,C,2026-05-11-C,WO-100015,63,64,1.587,True,False,22
S6,2026-05-12,A,2026-05-12-A,WO-100015,58,58,0.0,True,False,17
S6,2026-05-12,B,2026-05-12-B,WO-100015,59,59,0.0,True,False,45
S6,2026-05-12,C,2026-05-12-C,WO-100015,63,62,-1.587,True,False,5
S6,2026-05-13,A,2026-05-13-A,WO-100016,57,58,1.754,True,False,43
S6,2026-05-13,B,2026-05-13-B,WO-100016,65,65,0.0,True,False,41
S6,2026-05-13,C,2026-05-13-C,WO-100016,70,71,1.429,True,False,15
S6,2026-05-14,A,2026-05-14-A,WO-100016,49,49,0.0,True,False,40
S6,2026-05-14,B,2026-05-14-B,WO-100016,48,49,2.083,True,False,42
S6,2026-05-14,C,2026-05-14-C,WO-100016,47,48,2.128,True,False,28
S6,2026-05-15,A,2026-05-15-A,WO-100016,63,64,1.587,True,False,24
S6,2026-05-15,B,2026-05-15-B,WO-100016,59,60,1.695,True,False,3
S6,2026-05-15,C,2026-05-15-C,WO-100016,62,63,1.613,True,False,3
S6,2026-05-16,A,2026-05-16-A,WO-100016,59,58,-1.695,True,False,39
S6,2026-05-16,B,2026-05-16-B,WO-100016,59,58,-1.695,True,False,31
S6,2026-05-16,C,2026-05-16-C,WO-100016,60,61,1.667,True,False,3
S6,2026-05-17,A,2026-05-17-A,WO-100016,68,67,-1.471,True,False,16
S6,2026-05-17,B,2026-05-17-B,WO-100016,61,62,1.639,True,False,19
S6,2026-05-17,C,2026-05-17-C,WO-100016,49,49,0.0,True,False,36
S6,2026-05-18,A,2026-05-18-A,WO-100016,69,70,1.449,True,False,17
S6,2026-05-18,B,2026-05-18-B,WO-100016,57,58,1.754,True,False,12
S6,2026-05-18,C,2026-05-18-C,WO-100016,46,47,2.174,True,False,13
S6,2026-05-19,A,2026-05-19-A,WO-100016,51,52,1.961,True,False,44
S6,2026-05-19,B,2026-05-19-B,WO-100016,67,68,1.493,True,False,42
S6,2026-05-19,C,2026-05-19-C,WO-100016,69,68,-1.449,True,False,18
S6,2026-05-20,A,2026-05-20-A,WO-100017,48,49,2.083,True,False,43
S6,2026-05-20,B,2026-05-20-B,WO-100017,47,47,0.0,True,False,2
S6,2026-05-20,C,2026-05-20-C,WO-100017,65,64,-1.538,True,False,30
S6,2026-05-21,A,2026-05-21-A,WO-100017,69,69,0.0,True,False,37
S6,2026-05-21,B,2026-05-21-B,WO-100017,71,70,-1.408,True,False,36
S6,2026-05-21,C,2026-05-21-C,WO-100017,52,53,1.923,True,False,17
S6,2026-05-22,A,2026-05-22-A,WO-100017,65,65,0.0,True,False,29
S6,2026-05-22,B,2026-05-22-B,WO-100017,57,56,-1.754,True,False,14
S6,2026-05-22,C,2026-05-22-C,WO-100017,63,63,0.0,True,False,6
S6,2026-05-23,A,2026-05-23-A,WO-100017,67,68,1.493,True,False,29
S6,2026-05-23,B,2026-05-23-B,WO-100017,71,71,0.0,True,False,4
S6,2026-05-23,C,2026-05-23-C,WO-100017,70,70,0.0,True,False,36
S6,2026-05-24,A,2026-05-24-A,WO-100017,60,61,1.667,True,False,0
S6,2026-05-24,B,2026-05-24-B,WO-100017,54,53,-1.852,True,False,17
S6,2026-05-24,C,2026-05-24-C,WO-100017,64,64,0.0,True,False,40
S6,2026-05-25,A,2026-05-25-A,WO-100017,64,63,-1.563,True,False,2
S6,2026-05-25,B,2026-05-25-B,WO-100017,37,37,0.0,True,False,45
S6,2026-05-25,C,2026-05-25-C,WO-100017,57,58,1.754,True,False,30
S6,2026-05-26,A,2026-05-26-A,WO-100017,47,46,-2.128,True,False,25
S6,2026-05-26,B,2026-05-26-B,WO-100017,51,51,0.0,True,False,10
S6,2026-05-26,C,2026-05-26-C,WO-100017,43,42,-2.326,True,False,17
S6,2026-05-27,A,2026-05-27-A,WO-100018,62,61,-1.613,True,False,18
S6,2026-05-27,B,2026-05-27-B,WO-100018,76,77,1.316,True,False,26
S6,2026-05-27,C,2026-05-27-C,WO-100018,63,64,1.587,True,False,18
S6,2026-05-28,A,2026-05-28-A,WO-100018,64,63,-1.563,True,False,39
S6,2026-05-28,B,2026-05-28-B,WO-100018,64,63,-1.563,True,False,20
S6,2026-05-28,C,2026-05-28-C,WO-100018,62,62,0.0,True,False,45
S6,2026-05-29,A,2026-05-29-A,WO-100018,70,70,0.0,True,False,23
S6,2026-05-29,B,2026-05-29-B,WO-100018,68,67,-1.471,True,False,16
S6,2026-05-29,C,2026-05-29-C,WO-100018,64,64,0.0,True,False,41
S6,2026-05-30,A,2026-05-30-A,WO-100018,45,44,-2.222,True,False,0
S6,2026-05-30,B,2026-05-30-B,WO-100018,63,63,0.0,True,False,12
S6,2026-05-30,C,2026-05-30-C,WO-100018,17,17,0.0,True,False,12
S7,2026-03-31,C,2026-03-31-C,,52,53,1.923,True,False,44
S7,2026-04-01,A,2026-04-01-A,WO-100019,71,70,-1.408,True,False,8
S7,2026-04-01,B,2026-04-01-B,WO-100019,61,62,1.639,True,False,37
S7,2026-04-01,C,2026-04-01-C,WO-100019,55,56,1.818,True,False,44
S7,2026-04-02,A,2026-04-02-A,WO-100019,63,64,1.587,True,False,9
S7,2026-04-02,B,2026-04-02-B,WO-100019,63,64,1.587,True,False,32
S7,2026-04-02,C,2026-04-02-C,WO-100019,59,59,0.0,True,False,24
S7,2026-04-03,A,2026-04-03-A,WO-100019,53,52,-1.887,True,False,21
S7,2026-04-03,B,2026-04-03-B,WO-100019,55,56,1.818,True,False,27
S7,2026-04-03,C,2026-04-03-C,WO-100019,53,52,-1.887,True,False,5
S7,2026-04-04,A,2026-04-04-A,WO-100019,52,51,-1.923,True,False,2
S7,2026-04-04,B,2026-04-04-B,WO-100019,49,48,-2.041,True,False,17
S7,2026-04-04,C,2026-04-04-C,WO-100019,67,68,1.493,True,False,42
S7,2026-04-05,A,2026-04-05-A,WO-100019,62,62,0.0,True,False,37
S7,2026-04-05,B,2026-04-05-B,WO-100019,55,55,0.0,True,False,33
S7,2026-04-05,C,2026-04-05-C,WO-100019,82,81,-1.22,True,False,45
S7,2026-04-06,A,2026-04-06-A,WO-100019,54,55,1.852,True,False,22
S7,2026-04-06,B,2026-04-06-B,WO-100019,61,62,1.639,True,False,20
S7,2026-04-06,C,2026-04-06-C,WO-100019,69,70,1.449,True,False,32
S7,2026-04-07,A,2026-04-07-A,WO-100019,59,60,1.695,True,False,30
S7,2026-04-07,B,2026-04-07-B,WO-100019,77,77,0.0,True,False,21
S7,2026-04-07,C,2026-04-07-C,WO-100019,74,74,0.0,True,False,40
S7,2026-04-08,A,2026-04-08-A,WO-100020,64,63,-1.563,True,False,14
S7,2026-04-08,B,2026-04-08-B,WO-100020,74,74,0.0,True,False,45
S7,2026-04-08,C,2026-04-08-C,WO-100020,53,53,0.0,True,False,9
S7,2026-04-09,A,2026-04-09-A,WO-100020,58,59,1.724,True,False,1
S7,2026-04-09,B,2026-04-09-B,WO-100020,63,62,-1.587,True,False,30
S7,2026-04-09,C,2026-04-09-C,WO-100020,62,63,1.613,True,False,33
S7,2026-04-10,A,2026-04-10-A,WO-100020,60,61,1.667,True,False,23
S7,2026-04-10,B,2026-04-10-B,WO-100020,51,50,-1.961,True,False,27
S7,2026-04-10,C,2026-04-10-C,WO-100020,63,64,1.587,True,False,7
S7,2026-04-11,A,2026-04-11-A,WO-100020,52,51,-1.923,True,False,32
S7,2026-04-11,B,2026-04-11-B,WO-100020,54,53,-1.852,True,False,40
S7,2026-04-11,C,2026-04-11-C,WO-100020,52,52,0.0,True,False,0
S7,2026-04-12,A,2026-04-12-A,WO-100020,60,59,-1.667,True,False,33
S7,2026-04-12,B,2026-04-12-B,WO-100020,49,49,0.0,True,False,42
S7,2026-04-12,C,2026-04-12-C,WO-100020,48,49,2.083,True,False,43
S7,2026-04-13,A,2026-04-13-A,WO-100020,52,53,1.923,True,False,35
S7,2026-04-13,B,2026-04-13-B,WO-100020,51,50,-1.961,True,False,14
S7,2026-04-13,C,2026-04-13-C,WO-100020,56,57,1.786,True,False,9
S7,2026-04-14,A,2026-04-14-A,WO-100020,46,47,2.174,True,False,9
S7,2026-04-14,B,2026-04-14-B,WO-100020,72,72,0.0,True,False,40
S7,2026-04-14,C,2026-04-14-C,WO-100020,60,61,1.667,True,False,7
S7,2026-04-15,A,2026-04-15-A,WO-100021,66,67,1.515,True,False,34
S7,2026-04-15,B,2026-04-15-B,WO-100021,63,64,1.587,True,False,22
S7,2026-04-15,C,2026-04-15-C,WO-100021,60,60,0.0,True,False,30
S7,2026-04-16,A,2026-04-16-A,WO-100021,46,45,-2.174,True,False,4
S7,2026-04-16,B,2026-04-16-B,WO-100021,56,56,0.0,True,False,32
S7,2026-04-16,C,2026-04-16-C,WO-100021,54,53,-1.852,True,False,17
S7,2026-04-17,A,2026-04-17-A,WO-100021,57,58,1.754,True,False,38
S7,2026-04-17,B,2026-04-17-B,WO-100021,68,67,-1.471,True,False,7
S7,2026-04-17,C,2026-04-17-C,WO-100021,60,61,1.667,True,False,32
S7,2026-04-18,A,2026-04-18-A,WO-100021,49,50,2.041,True,False,39
S7,2026-04-18,B,2026-04-18-B,WO-100021,53,54,1.887,True,False,25
S7,2026-04-18,C,2026-04-18-C,WO-100021,51,50,-1.961,True,False,30
S7,2026-04-19,A,2026-04-19-A,WO-100021,56,55,-1.786,True,False,17
S7,2026-04-19,B,2026-04-19-B,WO-100021,40,40,0.0,True,False,41
S7,2026-04-19,C,2026-04-19-C,WO-100021,55,54,-1.818,True,False,38
S7,2026-04-20,A,2026-04-20-A,WO-100021,55,65,18.182,True,True,27
S7,2026-04-20,B,2026-04-20-B,WO-100021,45,45,0.0,True,False,38
S7,2026-04-20,C,2026-04-20-C,WO-100021,67,68,1.493,True,False,22
S7,2026-04-21,A,2026-04-21-A,WO-100021,72,72,0.0,True,False,8
S7,2026-04-21,B,2026-04-21-B,WO-100021,60,60,0.0,True,False,8
S7,2026-04-21,C,2026-04-21-C,WO-100021,53,53,0.0,True,False,2
S7,2026-04-22,A,2026-04-22-A,WO-100022,60,60,0.0,True,False,3
S7,2026-04-22,B,2026-04-22-B,WO-100022,66,66,0.0,True,False,44
S7,2026-04-22,C,2026-04-22-C,WO-100022,55,54,-1.818,True,False,19
S7,2026-04-23,A,2026-04-23-A,WO-100022,58,57,-1.724,True,False,9
S7,2026-04-23,B,2026-04-23-B,WO-100022,46,46,0.0,True,False,5
S7,2026-04-23,C,2026-04-23-C,WO-100022,53,53,0.0,True,False,19
S7,2026-04-24,A,2026-04-24-A,WO-100022,61,62,1.639,True,False,37
S7,2026-04-24,B,2026-04-24-B,WO-100022,54,54,0.0,True,False,31
S7,2026-04-24,C,2026-04-24-C,WO-100022,57,57,0.0,True,False,9
S7,2026-04-25,A,2026-04-25-A,WO-100022,59,60,1.695,True,False,17
S7,2026-04-25,B,2026-04-25-B,WO-100022,54,53,-1.852,True,False,15
S7,2026-04-25,C,2026-04-25-C,WO-100022,53,54,1.887,True,False,27
S7,2026-04-26,A,2026-04-26-A,WO-100022,57,58,1.754,True,False,29
S7,2026-04-26,B,2026-04-26-B,WO-100022,63,63,0.0,True,False,28
S7,2026-04-26,C,2026-04-26-C,WO-100022,70,70,0.0,True,False,25
S7,2026-04-27,A,2026-04-27-A,WO-100022,79,78,-1.266,True,False,30
S7,2026-04-27,B,2026-04-27-B,WO-100022,62,63,1.613,True,False,14
S7,2026-04-27,C,2026-04-27-C,WO-100022,56,57,1.786,True,False,0
S7,2026-04-28,A,2026-04-28-A,WO-100022,45,45,0.0,True,False,8
S7,2026-04-28,B,2026-04-28-B,WO-100022,58,57,-1.724,True,False,11
S7,2026-04-28,C,2026-04-28-C,WO-100022,75,74,-1.333,True,False,16
S7,2026-04-29,A,2026-04-29-A,WO-100023,61,61,0.0,True,False,7
S7,2026-04-29,B,2026-04-29-B,WO-100023,65,66,1.538,True,False,10
S7,2026-04-29,C,2026-04-29-C,WO-100023,46,46,0.0,True,False,3
S7,2026-04-30,A,2026-04-30-A,WO-100023,46,45,-2.174,True,False,24
S7,2026-04-30,B,2026-04-30-B,WO-100023,69,69,0.0,True,False,17
S7,2026-04-30,C,2026-04-30-C,WO-100023,49,48,-2.041,True,False,2
S7,2026-05-01,A,2026-05-01-A,WO-100023,58,59,1.724,True,False,7
S7,2026-05-01,B,2026-05-01-B,WO-100023,84,83,-1.19,True,False,41
S7,2026-05-01,C,2026-05-01-C,WO-100023,61,61,0.0,True,False,0
S7,2026-05-02,A,2026-05-02-A,WO-100023,48,49,2.083,True,False,29
S7,2026-05-02,B,2026-05-02-B,WO-100023,81,82,1.235,True,False,4
S7,2026-05-02,C,2026-05-02-C,WO-100023,59,60,1.695,True,False,42
S7,2026-05-03,A,2026-05-03-A,WO-100023,68,67,-1.471,True,False,1
S7,2026-05-03,B,2026-05-03-B,WO-100023,68,67,-1.471,True,False,25
S7,2026-05-03,C,2026-05-03-C,WO-100023,56,56,0.0,True,False,14
S7,2026-05-04,A,2026-05-04-A,WO-100023,58,58,0.0,True,False,5
S7,2026-05-04,B,2026-05-04-B,WO-100023,64,64,0.0,True,False,43
S7,2026-05-04,C,2026-05-04-C,WO-100023,59,58,-1.695,True,False,7
S7,2026-05-05,A,2026-05-05-A,WO-100023,43,44,2.326,True,False,24
S7,2026-05-05,B,2026-05-05-B,WO-100023,54,53,-1.852,True,False,44
S7,2026-05-05,C,2026-05-05-C,WO-100023,41,40,-2.439,True,False,4
S7,2026-05-06,A,2026-05-06-A,WO-100024,58,57,-1.724,True,False,2
S7,2026-05-06,B,2026-05-06-B,WO-100024,48,47,-2.083,True,False,23
S7,2026-05-06,C,2026-05-06-C,WO-100024,63,63,0.0,True,False,14
S7,2026-05-07,A,2026-05-07-A,WO-100024,54,54,0.0,True,False,9
S7,2026-05-07,B,2026-05-07-B,WO-100024,48,49,2.083,True,False,34
S7,2026-05-07,C,2026-05-07-C,WO-100024,48,47,-2.083,True,False,40
S7,2026-05-08,A,2026-05-08-A,WO-100024,54,55,1.852,True,False,7
S7,2026-05-08,B,2026-05-08-B,WO-100024,56,55,-1.786,True,False,12
S7,2026-05-08,C,2026-05-08-C,WO-100024,75,76,1.333,True,False,3
S7,2026-05-09,A,2026-05-09-A,WO-100024,59,59,0.0,True,False,10
S7,2026-05-09,B,2026-05-09-B,WO-100024,49,50,2.041,True,False,29
S7,2026-05-09,C,2026-05-09-C,WO-100024,63,62,-1.587,True,False,1
S7,2026-05-10,A,2026-05-10-A,WO-100024,48,48,0.0,True,False,28
S7,2026-05-10,B,2026-05-10-B,WO-100024,57,56,-1.754,True,False,22
S7,2026-05-10,C,2026-05-10-C,WO-100024,57,56,-1.754,True,False,3
S7,2026-05-11,A,2026-05-11-A,WO-100024,66,66,0.0,True,False,26
S7,2026-05-11,B,2026-05-11-B,WO-100024,65,66,1.538,True,False,43
S7,2026-05-11,C,2026-05-11-C,WO-100024,69,68,-1.449,True,False,31
S7,2026-05-12,A,2026-05-12-A,WO-100024,71,70,-1.408,True,False,38
S7,2026-05-12,B,2026-05-12-B,WO-100024,48,49,2.083,True,False,28
S7,2026-05-12,C,2026-05-12-C,WO-100024,56,56,0.0,True,False,21
S7,2026-05-13,A,2026-05-13-A,WO-100025,43,43,0.0,True,False,45
S7,2026-05-13,B,2026-05-13-B,WO-100025,60,61,1.667,True,False,11
S7,2026-05-13,C,2026-05-13-C,WO-100025,60,60,0.0,True,False,37
S7,2026-05-14,A,2026-05-14-A,WO-100025,63,62,-1.587,True,False,23
S7,2026-05-14,B,2026-05-14-B,WO-100025,79,78,-1.266,True,False,0
S7,2026-05-14,C,2026-05-14-C,WO-100025,48,47,-2.083,True,False,40
S7,2026-05-15,A,2026-05-15-A,WO-100025,57,56,-1.754,True,False,6
S7,2026-05-15,B,2026-05-15-B,WO-100025,54,55,1.852,True,False,9
S7,2026-05-15,C,2026-05-15-C,WO-100025,65,64,-1.538,True,False,9
S7,2026-05-16,A,2026-05-16-A,WO-100025,81,82,1.235,True,False,7
S7,2026-05-16,B,2026-05-16-B,WO-100025,69,68,-1.449,True,False,30
S7,2026-05-16,C,2026-05-16-C,WO-100025,58,57,-1.724,True,False,9
S7,2026-05-17,A,2026-05-17-A,WO-100025,63,64,1.587,True,False,45
S7,2026-05-17,B,2026-05-17-B,WO-100025,59,58,-1.695,True,False,42
S7,2026-05-17,C,2026-05-17-C,WO-100025,62,61,-1.613,True,False,14
S7,2026-05-18,A,2026-05-18-A,WO-100025,64,63,-1.563,True,False,27
S7,2026-05-18,B,2026-05-18-B,WO-100025,52,52,0.0,True,False,33
S7,2026-05-18,C,2026-05-18-C,WO-100025,64,63,-1.563,True,False,21
S7,2026-05-19,A,2026-05-19-A,WO-100025,66,66,0.0,True,False,36
S7,2026-05-19,B,2026-05-19-B,WO-100025,50,51,2.0,True,False,39
S7,2026-05-19,C,2026-05-19-C,WO-100025,58,59,1.724,True,False,23
S7,2026-05-20,A,2026-05-20-A,WO-100026,41,41,0.0,True,False,8
S7,2026-05-20,B,2026-05-20-B,WO-100026,60,59,-1.667,True,False,39
S7,2026-05-20,C,2026-05-20-C,WO-100026,55,56,1.818,True,False,16
S7,2026-05-21,A,2026-05-21-A,WO-100026,64,63,-1.563,True,False,14
S7,2026-05-21,B,2026-05-21-B,WO-100026,67,66,-1.493,True,False,39
S7,2026-05-21,C,2026-05-21-C,WO-100026,84,84,0.0,True,False,22
S7,2026-05-22,A,2026-05-22-A,WO-100026,62,63,1.613,True,False,14
S7,2026-05-22,B,2026-05-22-B,WO-100026,61,60,-1.639,True,False,5
S7,2026-05-22,C,2026-05-22-C,WO-100026,74,74,0.0,True,False,41
S7,2026-05-23,A,2026-05-23-A,WO-100026,63,64,1.587,True,False,10
S7,2026-05-23,B,2026-05-23-B,WO-100026,61,61,0.0,True,False,10
S7,2026-05-23,C,2026-05-23-C,WO-100026,49,50,2.041,True,False,19
S7,2026-05-24,A,2026-05-24-A,WO-100026,49,50,2.041,True,False,10
S7,2026-05-24,B,2026-05-24-B,WO-100026,61,60,-1.639,True,False,18
S7,2026-05-24,C,2026-05-24-C,WO-100026,61,62,1.639,True,False,23
S7,2026-05-25,A,2026-05-25-A,WO-100026,43,44,2.326,True,False,34
S7,2026-05-25,B,2026-05-25-B,WO-100026,64,64,0.0,True,False,1
S7,2026-05-25,C,2026-05-25-C,WO-100026,36,36,0.0,True,False,20
S7,2026-05-26,A,2026-05-26-A,WO-100026,61,61,0.0,True,False,4
S7,2026-05-26,B,2026-05-26-B,WO-100026,61,60,-1.639,True,False,21
S7,2026-05-26,C,2026-05-26-C,WO-100026,63,63,0.0,True,False,32
S7,2026-05-27,A,2026-05-27-A,WO-100027,50,50,0.0,True,False,23
S7,2026-05-27,B,2026-05-27-B,WO-100027,56,56,0.0,True,False,22
S7,2026-05-27,C,2026-05-27-C,WO-100027,50,49,-2.0,True,False,15
S7,2026-05-28,A,2026-05-28-A,WO-100027,66,66,0.0,True,False,20
S7,2026-05-28,B,2026-05-28-B,WO-100027,52,53,1.923,True,False,44
S7,2026-05-28,C,2026-05-28-C,WO-100027,52,52,0.0,True,False,20
S7,2026-05-29,A,2026-05-29-A,WO-100027,49,48,-2.041,True,False,41
S7,2026-05-29,B,2026-05-29-B,WO-100027,52,53,1.923,True,False,30
S7,2026-05-29,C,2026-05-29-C,WO-100027,52,52,0.0,True,False,13
S7,2026-05-30,A,2026-05-30-A,WO-100027,72,72,0.0,True,False,30
S7,2026-05-30,B,2026-05-30-B,WO-100027,67,68,1.493,True,False,37
S7,2026-05-30,C,2026-05-30-C,WO-100027,20,20,0.0,True,False,14
S8,2026-03-31,C,2026-03-31-C,,35,35,0.0,True,False,19
S8,2026-04-01,A,2026-04-01-A,WO-100019,59,60,1.695,True,False,33
S8,2026-04-01,B,2026-04-01-B,WO-100019,63,64,1.587,True,False,25
S8,2026-04-01,C,2026-04-01-C,WO-100019,64,65,1.563,True,False,19
S8,2026-04-02,A,2026-04-02-A,WO-100019,64,63,-1.563,True,False,38
S8,2026-04-02,B,2026-04-02-B,WO-100019,80,79,-1.25,True,False,37
S8,2026-04-02,C,2026-04-02-C,WO-100019,58,58,0.0,True,False,43
S8,2026-04-03,A,2026-04-03-A,WO-100019,61,60,-1.639,True,False,14
S8,2026-04-03,B,2026-04-03-B,WO-100019,78,77,-1.282,True,False,10
S8,2026-04-03,C,2026-04-03-C,WO-100019,50,51,2.0,True,False,3
S8,2026-04-04,A,2026-04-04-A,WO-100019,60,59,-1.667,True,False,44
S8,2026-04-04,B,2026-04-04-B,WO-100019,56,55,-1.786,True,False,12
S8,2026-04-04,C,2026-04-04-C,WO-100019,50,49,-2.0,True,False,18
S8,2026-04-05,A,2026-04-05-A,WO-100019,57,56,-1.754,True,False,9
S8,2026-04-05,B,2026-04-05-B,WO-100019,61,61,0.0,True,False,13
S8,2026-04-05,C,2026-04-05-C,WO-100019,75,76,1.333,True,False,23
S8,2026-04-06,A,2026-04-06-A,WO-100019,62,62,0.0,True,False,27
S8,2026-04-06,B,2026-04-06-B,WO-100019,71,70,-1.408,True,False,43
S8,2026-04-06,C,2026-04-06-C,WO-100019,66,66,0.0,True,False,42
S8,2026-04-07,A,2026-04-07-A,WO-100019,74,75,1.351,True,False,34
S8,2026-04-07,B,2026-04-07-B,WO-100019,62,61,-1.613,True,False,44
S8,2026-04-07,C,2026-04-07-C,WO-100019,62,63,1.613,True,False,41
S8,2026-04-08,A,2026-04-08-A,WO-100020,56,57,1.786,True,False,45
S8,2026-04-08,B,2026-04-08-B,WO-100020,76,75,-1.316,True,False,41
S8,2026-04-08,C,2026-04-08-C,WO-100020,57,58,1.754,True,False,14
S8,2026-04-09,A,2026-04-09-A,WO-100020,59,60,1.695,True,False,13
S8,2026-04-09,B,2026-04-09-B,WO-100020,68,68,0.0,True,False,22
S8,2026-04-09,C,2026-04-09-C,WO-100020,49,49,0.0,True,False,25
S8,2026-04-10,A,2026-04-10-A,WO-100020,67,66,-1.493,True,False,12
S8,2026-04-10,B,2026-04-10-B,WO-100020,58,57,-1.724,True,False,35
S8,2026-04-10,C,2026-04-10-C,WO-100020,59,58,-1.695,True,False,5
S8,2026-04-11,A,2026-04-11-A,WO-100020,62,63,1.613,True,False,21
S8,2026-04-11,B,2026-04-11-B,WO-100020,55,55,0.0,True,False,8
S8,2026-04-11,C,2026-04-11-C,WO-100020,46,45,-2.174,True,False,4
S8,2026-04-12,A,2026-04-12-A,WO-100020,76,77,1.316,True,False,44
S8,2026-04-12,B,2026-04-12-B,WO-100020,52,52,0.0,True,False,9
S8,2026-04-12,C,2026-04-12-C,WO-100020,57,58,1.754,True,False,9
S8,2026-04-13,A,2026-04-13-A,WO-100020,64,63,-1.563,True,False,34
S8,2026-04-13,B,2026-04-13-B,WO-100020,57,58,1.754,True,False,18
S8,2026-04-13,C,2026-04-13-C,WO-100020,51,51,0.0,True,False,43
S8,2026-04-14,A,2026-04-14-A,WO-100020,57,57,0.0,True,False,15
S8,2026-04-14,B,2026-04-14-B,WO-100020,53,52,-1.887,True,False,27
S8,2026-04-14,C,2026-04-14-C,WO-100020,60,61,1.667,True,False,21
S8,2026-04-15,A,2026-04-15-A,WO-100021,59,58,-1.695,True,False,1
S8,2026-04-15,B,2026-04-15-B,WO-100021,77,77,0.0,True,False,27
S8,2026-04-15,C,2026-04-15-C,WO-100021,61,62,1.639,True,False,1
S8,2026-04-16,A,2026-04-16-A,WO-100021,49,48,-2.041,True,False,27
S8,2026-04-16,B,2026-04-16-B,WO-100021,44,45,2.273,True,False,36
S8,2026-04-16,C,2026-04-16-C,WO-100021,62,62,0.0,True,False,36
S8,2026-04-17,A,2026-04-17-A,WO-100021,61,60,-1.639,True,False,43
S8,2026-04-17,B,2026-04-17-B,WO-100021,53,54,1.887,True,False,39
S8,2026-04-17,C,2026-04-17-C,WO-100021,56,55,-1.786,True,False,2
S8,2026-04-18,A,2026-04-18-A,WO-100021,58,59,1.724,True,False,0
S8,2026-04-18,B,2026-04-18-B,WO-100021,55,55,0.0,True,False,33
S8,2026-04-18,C,2026-04-18-C,WO-100021,55,56,1.818,True,False,36
S8,2026-04-19,A,2026-04-19-A,WO-100021,53,54,1.887,True,False,6
S8,2026-04-19,B,2026-04-19-B,WO-100021,48,47,-2.083,True,False,4
S8,2026-04-19,C,2026-04-19-C,WO-100021,53,54,1.887,True,False,17
S8,2026-04-20,A,2026-04-20-A,WO-100021,42,42,0.0,True,False,14
S8,2026-04-20,B,2026-04-20-B,WO-100021,61,62,1.639,True,False,14
S8,2026-04-20,C,2026-04-20-C,WO-100021,60,59,-1.667,True,False,8
S8,2026-04-21,A,2026-04-21-A,WO-100021,62,62,0.0,True,False,4
S8,2026-04-21,B,2026-04-21-B,WO-100021,56,56,0.0,True,False,10
S8,2026-04-21,C,2026-04-21-C,WO-100021,70,69,-1.429,True,False,36
S8,2026-04-22,A,2026-04-22-A,WO-100022,60,59,-1.667,True,False,26
S8,2026-04-22,B,2026-04-22-B,WO-100022,66,67,1.515,True,False,32
S8,2026-04-22,C,2026-04-22-C,WO-100022,62,63,1.613,True,False,21
S8,2026-04-23,A,2026-04-23-A,WO-100022,66,67,1.515,True,False,36
S8,2026-04-23,B,2026-04-23-B,WO-100022,69,68,-1.449,True,False,29
S8,2026-04-23,C,2026-04-23-C,WO-100022,56,56,0.0,True,False,44
S8,2026-04-24,A,2026-04-24-A,WO-100022,68,67,-1.471,True,False,38
S8,2026-04-24,B,2026-04-24-B,WO-100022,63,62,-1.587,True,False,36
S8,2026-04-24,C,2026-04-24-C,WO-100022,71,72,1.408,True,False,24
S8,2026-04-25,A,2026-04-25-A,WO-100022,58,57,-1.724,True,False,41
S8,2026-04-25,B,2026-04-25-B,WO-100022,62,63,1.613,True,False,36
S8,2026-04-25,C,2026-04-25-C,WO-100022,80,80,0.0,True,False,41
S8,2026-04-26,A,2026-04-26-A,WO-100022,57,56,-1.754,True,False,17
S8,2026-04-26,B,2026-04-26-B,WO-100022,69,69,0.0,True,False,15
S8,2026-04-26,C,2026-04-26-C,WO-100022,64,65,1.563,True,False,20
S8,2026-04-27,A,2026-04-27-A,WO-100022,51,52,1.961,True,False,34
